Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_92_395,VPWR,li1,187.9100,263.8400,1.799999
FILLER_92_392,VPWR,li1,186.5300,263.8400,1.799999
FILLER_92_389,VPWR,li1,185.1500,263.8400,1.799999
FILLER_92_386,VPWR,li1,183.7700,263.8400,1.799999
FILLER_92_383,VPWR,li1,182.3900,263.8400,1.799999
FILLER_92_380,VPWR,li1,181.0100,263.8400,1.799999
FILLER_92_377,VPWR,li1,179.6300,263.8400,1.799999
FILLER_92_374,VPWR,li1,178.2500,263.8400,1.799999
FILLER_92_371,VPWR,li1,176.8700,263.8400,1.799999
FILLER_92_358,VPWR,li1,170.4300,263.8400,1.799999
FILLER_92_355,VPWR,li1,169.5100,263.8400,1.799999
FILLER_92_352,VPWR,li1,168.1300,263.8400,1.799999
FILLER_92_349,VPWR,li1,166.7500,263.8400,1.799999
FILLER_92_346,VPWR,li1,165.3700,263.8400,1.799999
FILLER_92_343,VPWR,li1,163.9900,263.8400,1.799999
FILLER_92_340,VPWR,li1,162.6100,263.8400,1.799999
FILLER_92_337,VPWR,li1,161.2300,263.8400,1.799999
FILLER_92_334,VPWR,li1,159.8500,263.8400,1.799999
FILLER_92_320,VPWR,li1,152.9500,263.8400,1.799998
FILLER_92_317,VPWR,li1,152.0300,263.8400,1.799998
FILLER_92_309,VPWR,li1,148.3500,263.8400,1.799998
FILLER_92_306,VPWR,li1,146.7400,263.8400,1.799998
FILLER_92_303,VPWR,li1,145.5900,263.8400,1.799998
FILLER_92_300,VPWR,li1,144.2100,263.8400,1.799998
FILLER_92_297,VPWR,li1,142.8300,263.8400,1.799998
FILLER_92_294,VPWR,li1,141.4500,263.8400,1.799998
FILLER_92_291,VPWR,li1,140.0700,263.8400,1.799998
FILLER_92_288,VPWR,li1,138.6900,263.8400,1.799998
FILLER_92_285,VPWR,li1,137.3100,263.8400,1.799998
FILLER_92_282,VPWR,li1,135.9300,263.8400,1.799998
FILLER_92_279,VPWR,li1,134.5500,263.8400,1.799998
FILLER_92_276,VPWR,li1,133.1700,263.8400,1.799998
FILLER_92_273,VPWR,li1,131.7900,263.8400,1.799998
FILLER_92_270,VPWR,li1,130.4100,263.8400,1.799998
FILLER_92_267,VPWR,li1,129.0300,263.8400,1.799998
FILLER_92_264,VPWR,li1,127.6500,263.8400,1.799998
FILLER_92_261,VPWR,li1,126.2700,263.8400,1.799998
FILLER_92_258,VPWR,li1,124.8900,263.8400,1.799998
FILLER_92_249,VPWR,li1,120.7500,263.8400,1.799998
FILLER_92_246,VPWR,li1,119.3700,263.8400,1.799998
FILLER_92_206,VPWR,li1,100.5100,263.8400,1.799997
FILLER_92_203,VPWR,li1,99.5900,263.8400,1.799997
FILLER_92_200,VPWR,li1,98.2100,263.8400,1.799997
FILLER_92_197,VPWR,li1,96.8300,263.8400,1.799997
FILLER_92_195,VPWR,li1,95.4500,263.8400,1.799997
FILLER_92_192,VPWR,li1,94.5300,263.8400,1.799997
FILLER_92_189,VPWR,li1,93.1500,263.8400,1.799997
FILLER_92_152,VPWR,li1,75.6700,263.8400,1.799997
FILLER_92_149,VPWR,li1,74.7500,263.8400,1.799997
FILLER_92_85,VPWR,li1,44.8500,263.8400,1.799998
FILLER_92_76,VPWR,li1,40.9400,263.8400,1.799998
FILLER_92_63,VPWR,li1,35.1900,263.8400,1.799998
FILLER_92_54,VPWR,li1,31.0500,263.8400,1.799999
FILLER_92_41,VPWR,li1,24.6100,263.8400,1.799999
FILLER_92_38,VPWR,li1,23.6900,263.8400,1.799999
FILLER_92_35,VPWR,li1,22.3100,263.8400,1.799999
FILLER_92_32,VPWR,li1,20.9300,263.8400,1.799999
FILLER_92_29,VPWR,li1,19.5500,263.8400,1.799999
FILLER_92_26,VPWR,li1,17.9400,263.8400,1.799999
FILLER_92_23,VPWR,li1,16.7900,263.8400,1.799999
FILLER_92_20,VPWR,li1,15.4100,263.8400,1.799999
FILLER_92_6,VPWR,li1,8.5100,263.8400,1.799999
FILLER_92_3,VPWR,li1,7.5900,263.8400,1.799999
FILLER_91_550,VPWR,li1,259.2100,258.4000,1.799994
FILLER_91_547,VPWR,li1,257.8300,258.4000,1.799994
FILLER_91_544,VPWR,li1,256.4500,258.4000,1.799994
FILLER_91_521,VPWR,li1,245.6400,258.4000,1.799994
FILLER_91_518,VPWR,li1,244.4900,258.4000,1.799994
FILLER_91_515,VPWR,li1,243.1100,258.4000,1.799994
FILLER_91_512,VPWR,li1,241.7300,258.4000,1.799994
FILLER_91_503,VPWR,li1,237.1300,258.4000,1.799994
FILLER_91_488,VPWR,li1,230.2300,258.4000,1.799995
FILLER_91_485,VPWR,li1,229.3100,258.4000,1.799995
FILLER_91_482,VPWR,li1,227.9300,258.4000,1.799995
FILLER_91_471,VPWR,li1,222.6400,258.4000,1.799995
FILLER_91_461,VPWR,li1,217.8100,258.4000,1.799995
FILLER_91_445,VPWR,li1,210.9100,258.4000,1.799995
FILLER_91_442,VPWR,li1,209.5300,258.4000,1.799995
FILLER_91_429,VPWR,li1,203.0900,258.4000,1.799996
FILLER_91_422,VPWR,li1,200.1000,258.4000,1.799996
FILLER_91_419,VPWR,li1,198.9500,258.4000,1.799996
FILLER_91_416,VPWR,li1,197.5700,258.4000,1.799996
FILLER_91_413,VPWR,li1,196.1900,258.4000,1.799996
FILLER_91_410,VPWR,li1,194.8100,258.4000,1.799996
FILLER_91_407,VPWR,li1,193.4300,258.4000,1.799996
FILLER_91_404,VPWR,li1,192.0500,258.4000,1.799996
FILLER_91_393,VPWR,li1,186.5300,258.4000,1.799996
FILLER_91_386,VPWR,li1,183.5400,258.4000,1.799997
FILLER_91_380,VPWR,li1,180.5500,258.4000,1.799997
FILLER_91_360,VPWR,li1,171.8100,258.4000,1.799997
FILLER_91_352,VPWR,li1,167.6700,258.4000,1.799996
FILLER_91_349,VPWR,li1,166.7500,258.4000,1.799996
FILLER_91_346,VPWR,li1,165.3700,258.4000,1.799996
FILLER_91_337,VPWR,li1,161.0000,258.4000,1.799995
FILLER_91_335,VPWR,li1,159.8500,258.4000,1.799995
FILLER_91_305,VPWR,li1,146.5100,258.4000,1.799993
FILLER_91_297,VPWR,li1,142.8300,258.4000,1.799993
FILLER_91_294,VPWR,li1,141.4500,258.4000,1.799993
FILLER_91_291,VPWR,li1,140.0700,258.4000,1.799992
FILLER_91_277,VPWR,li1,133.6300,258.4000,1.799992
FILLER_91_274,VPWR,li1,132.2500,258.4000,1.799992
FILLER_91_271,VPWR,li1,130.8700,258.4000,1.799991
FILLER_91_233,VPWR,li1,112.9300,258.4000,1.799990
FILLER_91_203,VPWR,li1,99.1300,258.4000,1.799989
FILLER_91_167,VPWR,li1,82.5700,258.4000,1.799988
FILLER_91_142,VPWR,li1,71.0700,258.4000,1.799988
FILLER_91_139,VPWR,li1,70.1500,258.4000,1.799988
FILLER_91_113,VPWR,li1,57.7300,258.4000,1.799989
FILLER_91_111,VPWR,li1,56.8100,258.4000,1.799989
FILLER_91_84,VPWR,li1,44.3900,258.4000,1.799991
FILLER_91_73,VPWR,li1,39.7900,258.4000,1.799991
FILLER_91_60,VPWR,li1,33.3500,258.4000,1.799993
FILLER_91_57,VPWR,li1,32.4300,258.4000,1.799993
FILLER_91_36,VPWR,li1,22.7700,258.4000,1.799996
FILLER_91_33,VPWR,li1,21.3900,258.4000,1.799996
FILLER_91_30,VPWR,li1,20.0100,258.4000,1.799996
FILLER_91_3,VPWR,li1,7.3600,258.4000,1.799996
FILLER_90_550,VPWR,li1,259.2100,258.4000,1.799994
FILLER_90_529,VPWR,li1,249.5500,258.4000,1.799994
FILLER_90_517,VPWR,li1,244.0300,258.4000,1.799994
FILLER_90_495,VPWR,li1,233.4500,258.4000,1.799995
FILLER_90_472,VPWR,li1,222.8700,258.4000,1.799995
FILLER_90_442,VPWR,li1,209.5300,258.4000,1.799995
FILLER_90_432,VPWR,li1,204.4700,258.4000,1.799996
FILLER_90_429,VPWR,li1,203.5500,258.4000,1.799996
FILLER_90_421,VPWR,li1,199.4100,258.4000,1.799996
FILLER_90_413,VPWR,li1,195.9600,258.4000,1.799996
FILLER_90_410,VPWR,li1,194.8100,258.4000,1.799996
FILLER_90_407,VPWR,li1,193.4300,258.4000,1.799996
FILLER_90_404,VPWR,li1,192.0500,258.4000,1.799996
FILLER_90_401,VPWR,li1,190.6700,258.4000,1.799996
FILLER_90_384,VPWR,li1,182.6200,258.4000,1.799997
FILLER_90_381,VPWR,li1,181.4700,258.4000,1.799997
FILLER_90_378,VPWR,li1,180.0900,258.4000,1.799997
FILLER_90_350,VPWR,li1,166.7500,258.4000,1.799996
FILLER_90_329,VPWR,li1,157.0900,258.4000,1.799995
FILLER_90_326,VPWR,li1,156.1700,258.4000,1.799994
FILLER_90_323,VPWR,li1,154.7900,258.4000,1.799994
FILLER_90_316,VPWR,li1,151.3400,258.4000,1.799994
FILLER_90_305,VPWR,li1,146.5100,258.4000,1.799993
FILLER_90_299,VPWR,li1,143.2900,258.4000,1.799993
FILLER_90_290,VPWR,li1,139.3800,258.4000,1.799992
FILLER_90_287,VPWR,li1,138.2300,258.4000,1.799992
FILLER_90_284,VPWR,li1,136.8500,258.4000,1.799992
FILLER_90_266,VPWR,li1,128.1100,258.4000,1.799991
FILLER_90_237,VPWR,li1,114.7700,258.4000,1.799990
FILLER_90_218,VPWR,li1,106.0300,258.4000,1.799989
FILLER_90_202,VPWR,li1,98.6700,258.4000,1.799989
FILLER_90_187,VPWR,li1,91.7700,258.4000,1.799988
FILLER_90_144,VPWR,li1,71.9900,258.4000,1.799988
FILLER_90_141,VPWR,li1,71.0700,258.4000,1.799988
FILLER_90_129,VPWR,li1,65.5500,258.4000,1.799989
FILLER_90_92,VPWR,li1,48.5300,258.4000,1.799990
FILLER_90_55,VPWR,li1,31.2800,258.4000,1.799993
FILLER_90_35,VPWR,li1,22.3100,258.4000,1.799996
FILLER_90_32,VPWR,li1,20.9300,258.4000,1.799996
FILLER_90_29,VPWR,li1,19.5500,258.4000,1.799996
FILLER_89_551,VPWR,li1,259.4400,252.9600,1.799996
FILLER_89_548,VPWR,li1,258.2900,252.9600,1.799996
FILLER_89_545,VPWR,li1,256.9100,252.9600,1.799996
FILLER_89_526,VPWR,li1,247.7100,252.9600,1.799996
FILLER_89_523,VPWR,li1,246.7900,252.9600,1.799996
FILLER_89_520,VPWR,li1,245.4100,252.9600,1.799996
FILLER_89_505,VPWR,li1,238.0500,252.9600,1.799996
FILLER_89_502,VPWR,li1,236.9000,252.9600,1.799996
FILLER_89_488,VPWR,li1,230.4600,252.9600,1.799996
FILLER_89_485,VPWR,li1,229.3100,252.9600,1.799996
FILLER_89_463,VPWR,li1,218.7300,252.9600,1.799996
FILLER_89_452,VPWR,li1,213.9000,252.9600,1.799997
FILLER_89_449,VPWR,li1,212.7500,252.9600,1.799997
FILLER_89_445,VPWR,li1,210.9100,252.9600,1.799997
FILLER_89_432,VPWR,li1,204.4700,252.9600,1.799997
FILLER_89_429,VPWR,li1,203.5500,252.9600,1.799997
FILLER_89_420,VPWR,li1,198.9500,252.9600,1.799997
FILLER_89_417,VPWR,li1,198.0300,252.9600,1.799997
FILLER_89_414,VPWR,li1,196.6500,252.9600,1.799997
FILLER_89_411,VPWR,li1,195.2700,252.9600,1.799997
FILLER_89_408,VPWR,li1,193.8900,252.9600,1.799997
FILLER_89_405,VPWR,li1,192.5100,252.9600,1.799997
FILLER_89_402,VPWR,li1,191.1300,252.9600,1.799997
FILLER_89_399,VPWR,li1,189.7500,252.9600,1.799997
FILLER_89_390,VPWR,li1,185.3800,252.9600,1.799997
FILLER_89_387,VPWR,li1,184.2300,252.9600,1.799998
FILLER_89_384,VPWR,li1,182.8500,252.9600,1.799998
FILLER_89_381,VPWR,li1,181.4700,252.9600,1.799998
FILLER_89_378,VPWR,li1,180.0900,252.9600,1.799998
FILLER_89_355,VPWR,li1,169.5100,252.9600,1.799997
FILLER_89_352,VPWR,li1,168.1300,252.9600,1.799997
FILLER_89_349,VPWR,li1,166.7500,252.9600,1.799996
FILLER_89_346,VPWR,li1,165.3700,252.9600,1.799996
FILLER_89_343,VPWR,li1,163.9900,252.9600,1.799996
FILLER_89_328,VPWR,li1,157.0900,252.9600,1.799995
FILLER_89_325,VPWR,li1,155.7100,252.9600,1.799994
FILLER_89_322,VPWR,li1,154.3300,252.9600,1.799994
FILLER_89_319,VPWR,li1,152.9500,252.9600,1.799994
FILLER_89_316,VPWR,li1,151.5700,252.9600,1.799994
FILLER_89_313,VPWR,li1,150.1900,252.9600,1.799993
FILLER_89_310,VPWR,li1,148.8100,252.9600,1.799993
FILLER_89_307,VPWR,li1,147.4300,252.9600,1.799993
FILLER_89_304,VPWR,li1,146.0500,252.9600,1.799993
FILLER_89_290,VPWR,li1,139.3800,252.9600,1.799992
FILLER_89_287,VPWR,li1,138.2300,252.9600,1.799992
FILLER_89_284,VPWR,li1,136.8500,252.9600,1.799991
FILLER_89_281,VPWR,li1,135.4700,252.9600,1.799991
FILLER_89_273,VPWR,li1,131.5600,252.9600,1.799991
FILLER_89_270,VPWR,li1,130.4100,252.9600,1.799990
FILLER_89_267,VPWR,li1,129.0300,252.9600,1.799990
FILLER_89_264,VPWR,li1,127.6500,252.9600,1.799990
FILLER_89_261,VPWR,li1,126.2700,252.9600,1.799990
FILLER_89_258,VPWR,li1,124.8900,252.9600,1.799990
FILLER_89_255,VPWR,li1,123.5100,252.9600,1.799990
FILLER_89_252,VPWR,li1,122.1300,252.9600,1.799989
FILLER_89_249,VPWR,li1,120.7500,252.9600,1.799989
FILLER_89_246,VPWR,li1,119.3700,252.9600,1.799989
FILLER_89_243,VPWR,li1,117.9900,252.9600,1.799989
FILLER_89_240,VPWR,li1,116.6100,252.9600,1.799989
FILLER_89_237,VPWR,li1,115.2300,252.9600,1.799989
FILLER_89_234,VPWR,li1,113.8500,252.9600,1.799988
FILLER_89_231,VPWR,li1,112.4700,252.9600,1.799988
FILLER_89_225,VPWR,li1,109.2500,252.9600,1.799988
FILLER_89_203,VPWR,li1,99.1300,252.9600,1.799987
FILLER_89_174,VPWR,li1,85.7900,252.9600,1.799987
FILLER_89_125,VPWR,li1,63.2500,252.9600,1.799990
FILLER_89_116,VPWR,li1,59.1100,252.9600,1.799990
FILLER_89_113,VPWR,li1,58.1900,252.9600,1.799991
FILLER_89_97,VPWR,li1,50.3700,252.9600,1.799992
FILLER_89_82,VPWR,li1,43.7000,252.9600,1.799993
FILLER_89_71,VPWR,li1,38.4100,252.9600,1.799994
FILLER_89_68,VPWR,li1,37.4900,252.9600,1.799994
FILLER_89_54,VPWR,li1,30.8200,252.9600,1.799996
FILLER_89_51,VPWR,li1,29.6700,252.9600,1.799996
FILLER_89_33,VPWR,li1,21.3900,252.9600,1.799998
FILLER_89_3,VPWR,li1,7.5900,252.9600,1.799998
FILLER_88_550,VPWR,li1,259.2100,252.9600,1.799996
FILLER_88_547,VPWR,li1,257.8300,252.9600,1.799996
FILLER_88_544,VPWR,li1,256.4500,252.9600,1.799996
FILLER_88_541,VPWR,li1,255.0700,252.9600,1.799996
FILLER_88_538,VPWR,li1,253.6900,252.9600,1.799996
FILLER_88_531,VPWR,li1,250.0100,252.9600,1.799996
FILLER_88_528,VPWR,li1,249.0900,252.9600,1.799996
FILLER_88_525,VPWR,li1,247.7100,252.9600,1.799996
FILLER_88_522,VPWR,li1,246.3300,252.9600,1.799996
FILLER_88_519,VPWR,li1,244.9500,252.9600,1.799996
FILLER_88_516,VPWR,li1,243.5700,252.9600,1.799996
FILLER_88_507,VPWR,li1,238.9700,252.9600,1.799996
FILLER_88_504,VPWR,li1,238.0500,252.9600,1.799996
FILLER_88_495,VPWR,li1,233.4500,252.9600,1.799996
FILLER_88_492,VPWR,li1,232.5300,252.9600,1.799996
FILLER_88_489,VPWR,li1,231.1500,252.9600,1.799996
FILLER_88_486,VPWR,li1,229.7700,252.9600,1.799996
FILLER_88_483,VPWR,li1,228.3900,252.9600,1.799996
FILLER_88_480,VPWR,li1,227.0100,252.9600,1.799996
FILLER_88_477,VPWR,li1,225.6300,252.9600,1.799996
FILLER_88_470,VPWR,li1,221.9500,252.9600,1.799996
FILLER_88_455,VPWR,li1,215.0500,252.9600,1.799997
FILLER_88_452,VPWR,li1,214.1300,252.9600,1.799997
FILLER_88_449,VPWR,li1,212.7500,252.9600,1.799997
FILLER_88_446,VPWR,li1,211.3700,252.9600,1.799997
FILLER_88_443,VPWR,li1,209.9900,252.9600,1.799997
FILLER_88_440,VPWR,li1,208.6100,252.9600,1.799997
FILLER_88_431,VPWR,li1,204.0100,252.9600,1.799997
FILLER_88_421,VPWR,li1,199.6400,252.9600,1.799997
FILLER_88_418,VPWR,li1,198.2600,252.9600,1.799997
FILLER_88_415,VPWR,li1,197.1100,252.9600,1.799997
FILLER_88_412,VPWR,li1,195.7300,252.9600,1.799997
FILLER_88_409,VPWR,li1,194.3500,252.9600,1.799997
FILLER_88_406,VPWR,li1,192.9700,252.9600,1.799997
FILLER_88_403,VPWR,li1,191.5900,252.9600,1.799997
FILLER_88_400,VPWR,li1,190.2100,252.9600,1.799997
FILLER_88_390,VPWR,li1,185.1500,252.9600,1.799997
FILLER_88_387,VPWR,li1,184.2300,252.9600,1.799998
FILLER_88_384,VPWR,li1,182.8500,252.9600,1.799998
FILLER_88_381,VPWR,li1,181.4700,252.9600,1.799998
FILLER_88_378,VPWR,li1,180.0900,252.9600,1.799998
FILLER_88_375,VPWR,li1,178.7100,252.9600,1.799998
FILLER_88_372,VPWR,li1,177.3300,252.9600,1.799998
FILLER_88_363,VPWR,li1,172.7300,252.9600,1.799997
FILLER_88_360,VPWR,li1,171.8100,252.9600,1.799997
FILLER_88_357,VPWR,li1,170.4300,252.9600,1.799997
FILLER_88_354,VPWR,li1,169.0500,252.9600,1.799997
FILLER_88_351,VPWR,li1,167.6700,252.9600,1.799996
FILLER_88_348,VPWR,li1,166.2900,252.9600,1.799996
